longitude,latitude,median_income,kmeans_cluster,dbscan_cluster
-122.13,37.66,4.3456,1,0
-122.11,37.65,3.4861,1,0
-122.11,37.64,5.2312,1,0
-122.11,37.64,3.6708,1,0
-122.12,37.64,3.8875,1,0
-122.09,37.63,3.9167,1,0
-122.09,37.64,3.9063,1,0
-122.1,37.63,3.7895,1,0
-122.08,37.64,3.8,1,0
-122.08,37.64,5.7309,1,0
-122.09,37.64,4.1141,1,0
-122.09,37.64,5.2838,1,0
-122.08,37.64,3.3479,1,0
-122.08,37.64,3.142,1,0
-122.08,37.63,3.7614,1,0
-122.08,37.63,4.25,1,0
-122.08,37.64,3.9338,1,0
-122.07,37.64,2.5158,1,0
-122.07,37.63,2.4808,1,0
-122.07,37.64,4.7083,1,0
-122.06,37.64,4.1652,1,0
-122.06,37.64,3.5541,1,0
-122.06,37.65,3.8036,1,0
-122.06,37.64,3.8259,1,0
-122.04,37.63,3.2331,1,0
-122.03,37.62,4.7109,1,0
-122.03,37.62,4.2468,1,0
-122.04,37.62,6.396,1,0
-122.04,37.62,3.8125,1,0
-122.04,37.62,3.2857,1,0
-122.03,37.62,3.8929,1,0
-122.03,37.61,3.7262,1,0
-122.03,37.61,4.0125,1,0
-122.04,37.61,4.1719,1,0
-122.04,37.62,4.2857,1,0
-122.08,37.63,3.6458,1,0
-122.08,37.62,2.6875,1,0
-122.07,37.63,3.7292,1,0
-122.07,37.63,4.5913,1,0
-122.06,37.63,3.8625,1,0
-122.06,37.63,3.3611,1,0
-122.05,37.61,2.8971,1,0
-122.08,37.63,4.0326,1,0
-122.08,37.63,4.0682,1,0
-122.09,37.63,5.3644,1,0
-122.09,37.63,4.7019,1,0
-122.08,37.62,5.64,1,0
-122.08,37.61,3.7931,1,0
-121.99,37.61,4.6458,1,0
-122.02,37.6,3.694,1,0
-122.02,37.6,2.652,1,0
-122.02,37.6,3.5,1,0
-122.02,37.6,3.2386,1,0
-122.03,37.61,5.097,1,0
-122.04,37.6,4.3875,1,0
-122.06,37.6,4.625,1,0
-122.08,37.61,5.0406,1,0
-122.06,37.6,5.8704,1,0
-122.06,37.6,5.3226,1,0
-122.08,37.59,4.235,1,0
-122.07,37.59,4.825,1,0
-122.08,37.58,5.5218,1,0
-122.07,37.58,6.5116,1,0
-122.07,37.58,6.0661,1,0
-122.08,37.58,6.0074,1,0
-122.07,37.59,4.6211,1,0
-122.07,37.58,5.225,1,0
-122.04,37.59,5.3428,1,0
-122.05,37.59,3.7462,1,0
-122.03,37.6,4.5721,1,0
-122.02,37.59,3.6923,1,0
-122.03,37.59,4.6786,1,0
-122.01,37.59,2.875,1,0
-122.02,37.58,3.3617,1,0
-122.01,37.58,5.7579,1,0
-122.09,37.6,2.9706,1,0
-122.08,37.6,3.9022,1,0
-121.97,37.57,4.6146,1,0
-121.96,37.58,5.7192,1,0
-121.98,37.58,3.6832,1,0
-121.99,37.58,6.2073,1,0
-122.0,37.58,5.8151,1,0
-122.01,37.57,5.8322,1,0
-122.04,37.58,5.6277,1,0
-122.04,37.57,5.2879,1,0
-122.07,37.57,6.5615,1,0
-122.06,37.58,5.6758,1,0
-122.05,37.57,6.1047,1,0
-121.93,37.49,3.5714,1,0
-122.07,37.52,6.0824,1,0
-122.02,37.56,4.3594,1,0
-122.02,37.56,5.5737,1,0
-122.03,37.56,4.8962,1,0
-122.03,37.56,4.6978,1,0
-122.01,37.56,4.4259,1,0
-122.01,37.55,3.3008,1,0
-122.02,37.55,4.5687,1,0
-122.01,37.56,3.8179,1,0
-121.99,37.56,5.0,1,0
-121.99,37.56,4.3393,1,0
-121.96,37.55,4.1387,1,0
-121.97,37.56,4.8052,1,0
-121.97,37.54,4.6349,1,0
-121.97,37.55,3.168,1,0
-121.98,37.54,3.1326,1,0
-121.99,37.55,2.9074,1,0
-121.94,37.56,8.3996,1,0
-121.95,37.55,6.6478,1,0
-121.93,37.54,6.629,1,0
-121.94,37.54,6.2179,1,0
-121.94,37.53,5.761,1,0
-121.95,37.54,4.6641,1,0
-121.94,37.54,6.7599,1,0
-121.96,37.54,3.9909,1,0
-121.96,37.53,4.2955,1,0
-121.96,37.53,4.9615,1,0
-121.96,37.53,2.6198,1,0
-121.97,37.54,4.7135,1,0
-121.97,37.53,4.75,1,0
-121.97,37.53,5.4299,1,0
-121.98,37.53,4.6,1,0
-121.98,37.53,4.1947,1,0
-121.99,37.54,5.388,1,0
-121.99,37.54,3.9444,1,0
-121.99,37.54,5.3283,1,0
-121.99,37.55,4.8403,1,0
-122.0,37.54,5.1616,1,0
-122.01,37.55,4.9167,1,0
-122.0,37.55,4.1591,1,0
-122.01,37.54,5.0,1,0
-122.0,37.54,5.8325,1,0
-122.01,37.53,5.7057,1,0
-121.99,37.53,5.0423,1,0
-121.97,37.52,4.5317,1,0
-121.97,37.51,5.4359,1,0
-121.97,37.52,5.0824,1,0
-121.95,37.52,5.2308,1,0
-121.96,37.51,4.4107,1,0
-121.96,37.52,5.2396,1,0
-121.93,37.53,4.7478,1,0
-121.92,37.53,8.4045,1,0
-121.89,37.49,9.7194,1,0
-121.92,37.49,5.1643,1,0
-121.92,37.48,5.3813,1,0
-121.92,37.47,6.0878,1,0
-121.91,37.47,6.868,1,0
-122.03,37.55,6.992,1,0
-122.03,37.55,4.9118,1,0
-122.04,37.55,4.4357,1,0
-122.04,37.54,4.9464,1,0
-122.05,37.54,5.2882,1,0
-122.05,37.55,5.1321,1,0
-122.04,37.53,3.9667,1,0
-122.04,37.5,3.1696,1,0
-122.06,37.54,5.0838,1,0
-122.03,37.54,4.8214,1,0
-122.03,37.54,4.1406,1,0
-122.04,37.53,3.7364,1,0
-122.02,37.54,3.535,1,0
-122.03,37.54,5.0739,1,0
-122.03,37.53,3.256,1,0
-122.01,37.53,6.0667,1,0
-122.02,37.53,5.7072,1,0
-122.0,37.51,4.9867,1,0
-121.92,37.72,5.1437,1,0
-121.92,37.72,5.347,1,0
-121.91,37.71,5.7233,1,0
-121.93,37.72,4.4697,1,0
-121.93,37.72,4.9107,1,0
-121.93,37.71,4.2281,1,0
-121.94,37.71,5.0143,1,0
-121.96,37.71,7.2494,1,0
-121.92,37.64,5.1406,1,0
-121.93,37.66,8.3337,1,0
-121.92,37.69,7.316,1,0
-121.9,37.66,6.4994,1,0
-121.92,37.68,7.2211,1,0
-121.93,37.7,4.4087,1,0
-121.91,37.69,5.9345,1,0
-121.91,37.68,6.177,1,0
-121.91,37.68,5.817,1,0
-121.91,37.69,6.3132,1,0
-121.89,37.68,6.3373,1,0
-121.88,37.68,7.333,1,0
-121.89,37.68,6.2918,1,0
-121.88,37.67,6.5214,1,0
-121.88,37.67,6.4524,1,0
-121.89,37.67,6.0604,1,0
-121.89,37.67,6.5285,1,0
-121.9,37.67,7.2639,1,0
-121.9,37.67,7.4353,1,0
-121.88,37.66,3.1127,1,0
-121.87,37.66,2.4896,1,0
-121.87,37.66,5.0677,1,0
-121.89,37.66,2.1187,1,0
-121.88,37.64,10.9506,1,0
-121.87,37.57,7.0691,1,0
-121.87,37.67,5.5,1,0
-121.87,37.67,4.9879,1,0
-121.85,37.68,6.8132,1,0
-121.85,37.66,5.6399,1,0
-121.86,37.66,4.1597,1,0
-121.87,37.66,5.7519,1,0
-121.84,37.66,5.6417,1,0
-121.85,37.72,10.3203,1,0
-121.82,37.73,4.3472,1,0
-121.86,37.7,6.6827,1,0
-121.89,37.69,3.62,1,0
-121.77,37.65,7.3588,1,0
-121.62,37.61,5.7239,1,0
-121.61,37.77,4.2083,1,0
-121.72,37.7,6.1023,1,0
-121.73,37.71,3.9864,1,0
-121.75,37.71,4.8624,1,0
-121.77,37.74,9.1531,1,0
-121.8,37.7,4.7361,1,0
-121.8,37.69,5.4324,1,0
-121.82,37.69,4.9375,1,0
-121.76,37.69,3.3841,1,0
-121.77,37.68,3.5532,1,0
-121.78,37.69,3.3618,1,0
-121.78,37.69,4.3533,1,0
-121.79,37.69,4.5357,1,0
-121.76,37.7,5.7068,1,0
-121.75,37.69,3.7212,1,0
-121.75,37.68,5.2443,1,0
-121.76,37.68,4.2361,1,0
-121.76,37.68,3.1856,1,0
-121.73,37.68,5.4496,1,0
-121.78,37.68,3.0222,1,0
-121.77,37.68,2.6667,1,0
-121.76,37.68,3.7301,1,0
-121.77,37.68,4.6806,1,0
-121.77,37.67,5.7907,1,0
-121.76,37.67,6.3705,1,0
-121.78,37.67,5.2649,1,0
-121.79,37.67,6.0797,1,0
-121.78,37.67,4.8571,1,0
-121.78,37.66,3.8523,1,0
-121.79,37.66,5.98,1,0
-119.78,38.69,2.45,1,0
-119.93,38.72,2.2417,1,0
-120.0,38.52,3.15,1,0
-120.56,38.48,3.4609,1,0
-120.59,38.45,3.0,1,0
-120.55,38.46,3.2031,1,0
-120.55,38.45,2.5208,1,0
-120.55,38.43,2.3549,1,0
-120.25,38.55,3.0125,1,0
-120.79,38.54,2.05,1,0
-120.8,38.51,3.125,1,0
-120.65,38.5,2.65,1,0
-120.76,38.47,3.5,1,0
-120.88,38.45,2.5476,1,0
-120.79,38.43,3.9107,1,0
-120.69,38.44,4.2917,1,0
-120.93,38.5,3.3393,1,0
-120.97,38.42,4.3029,1,0
-120.87,38.37,2.8125,1,0
-120.98,38.34,3.5508,1,0
-120.88,38.32,3.2589,1,0
-120.93,38.26,3.2937,1,0
-120.72,38.42,3.0465,1,0
-120.77,38.38,2.3125,1,0
-120.72,38.38,2.525,1,0
-120.66,38.4,3.175,1,0
-120.65,38.42,2.6078,1,0
-120.62,38.39,2.7399,1,0
-120.69,38.36,2.7236,1,0
-120.71,38.34,4.4531,1,0
-120.8,38.31,3.2135,1,0
-121.83,39.76,3.1142,1,0
-121.82,39.76,3.0068,1,0
-121.86,39.78,3.0905,1,0
-121.85,39.77,1.9362,1,0
-121.84,39.76,2.3155,1,0
-121.86,39.76,2.0094,1,0
-121.89,39.76,3.07,1,0
-121.88,39.74,1.6785,1,0
-121.87,39.75,3.6625,1,0
-121.86,39.75,3.5046,1,0
-121.87,39.74,3.9,1,0
-121.85,39.75,1.8095,1,0
-121.85,39.74,2.2833,1,0
-121.85,39.74,1.5633,1,0
-121.85,39.73,3.4191,1,0
-121.85,39.73,0.9393,1,0
-121.86,39.74,1.1019,1,0
-121.84,39.75,1.7284,1,0
-121.84,39.74,2.2621,1,0
-121.83,39.74,2.575,1,0
-121.8,39.75,4.3309,1,0
-121.82,39.75,3.0253,1,0
-121.82,39.75,3.2016,1,0
-121.8,39.75,3.1125,1,0
-121.79,39.73,3.0625,1,0
-121.78,39.71,2.125,1,0
-121.82,39.73,2.2925,1,0
-121.84,39.73,1.6797,1,0
-121.84,39.73,1.5481,1,0
-121.84,39.73,0.987,1,0
-121.84,39.72,0.9566,1,0
-121.84,39.73,1.3672,1,0
-121.83,39.73,2.0064,1,0
-121.85,39.72,1.6911,1,0
-121.83,39.72,1.6827,1,0
-121.81,39.7,1.5863,1,0
-121.82,39.73,1.7426,1,0
-121.82,39.72,1.5064,1,0
-121.81,39.71,2.0288,1,0
-121.87,39.82,4.5032,1,0
-121.89,39.71,3.7007,1,0
-121.97,39.79,3.5735,1,0
-121.84,39.68,3.5375,1,0
-121.8,39.64,2.8306,1,0
-121.77,39.66,4.712,1,0
-121.74,39.59,2.3833,1,0
-121.9,39.59,3.0625,1,0
-121.75,39.88,2.7143,1,0
-121.68,39.82,3.5189,1,0
-121.54,40.06,2.4028,1,0
-121.51,39.97,2.3036,1,0
-121.59,39.86,2.8657,1,0
-121.58,39.83,2.2419,1,0
-121.6,39.8,2.4537,1,0
-121.62,39.79,2.5374,1,0
-121.59,39.82,2.3507,1,0
-121.6,39.83,2.3079,1,0
-121.63,39.82,2.6147,1,0
-121.6,39.79,2.567,1,0
-121.59,39.79,1.625,1,0
-121.59,39.78,1.4048,1,0
-121.59,39.78,2.1838,1,0
-121.6,39.77,1.875,1,0
-121.61,39.77,2.963,1,0
-121.63,39.78,2.6823,1,0
-121.57,39.8,2.1912,1,0
-121.57,39.78,2.0458,1,0
-121.59,39.77,2.3068,1,0
-121.58,39.79,2.7863,1,0
-121.57,39.76,2.0882,1,0
-121.58,39.76,3.1061,1,0
-121.58,39.76,1.7875,1,0
-121.59,39.75,2.2,1,0
-121.6,39.77,2.3403,1,0
-121.6,39.76,1.8245,1,0
-121.61,39.76,2.5428,1,0
-121.62,39.77,1.8125,1,0
-121.65,39.76,3.0,1,0
-121.63,39.76,2.8182,1,0
-121.62,39.76,1.7788,1,0
-121.62,39.75,1.0625,1,0
-121.63,39.75,1.8616,1,0
-121.64,39.74,2.3711,1,0
-121.71,39.71,3.066,1,0
-121.66,39.66,2.9625,1,0
-121.56,39.69,3.13,1,0
-121.57,39.74,2.4623,1,0
-121.59,39.74,2.3798,1,0
-121.6,39.75,1.9766,1,0
-121.6,39.68,2.3958,1,0
-121.5,39.83,1.6948,1,0
-121.41,39.72,2.3895,1,0
-121.39,39.61,2.8871,1,0
-121.24,39.65,2.3684,1,0
-121.19,39.55,1.4896,1,0
-121.36,39.52,2.3917,1,0
-121.56,39.52,1.7708,1,0
-121.56,39.52,1.7308,1,0
-121.56,39.53,1.5771,1,0
-121.54,39.6,2.1467,1,0
-121.46,39.54,2.9562,1,0
-121.49,39.52,3.9028,1,0
-121.44,39.5,3.0446,1,0
-121.47,39.49,3.2174,1,0
-121.47,39.51,2.6921,1,0
-121.53,39.53,4.5156,1,0
-121.53,39.52,2.4821,1,0
-121.53,39.52,2.9688,1,0
-121.54,39.51,2.502,1,0
-121.52,39.51,2.334,1,0
-121.55,39.51,2.0357,1,0
-121.55,39.51,0.8024,1,0
-121.55,39.51,1.1607,1,0
-121.56,39.51,1.3654,1,0
-121.56,39.51,1.6352,1,0
-121.57,39.5,1.5714,1,0
-121.58,39.52,1.9956,1,0
-121.58,39.51,1.6389,1,0
-121.58,39.5,2.1658,1,0
-121.62,39.5,1.6346,1,0
-121.61,39.52,1.8661,1,0
-121.65,39.53,1.4833,1,0
-121.57,39.48,0.8252,1,0
-121.55,39.5,1.0585,1,0
-121.54,39.5,1.3289,1,0
-121.53,39.49,1.5313,1,0
-121.54,39.48,1.8047,1,0
-121.54,39.47,2.4952,1,0
-121.55,39.48,2.2045,1,0
-121.49,39.49,2.9965,1,0
-121.52,39.5,3.2833,1,0
-121.52,39.49,2.6563,1,0
-121.52,39.48,2.0455,1,0
-121.55,39.45,1.3611,1,0
-121.53,39.44,2.6071,1,0
-121.55,39.44,1.7727,1,0
-121.52,39.43,2.3566,1,0
-121.46,39.4,2.425,1,0
-121.39,39.39,3.0208,1,0
-121.54,39.33,2.5313,1,0
-121.59,39.39,2.1776,1,0
-121.67,39.37,1.9943,1,0
-121.65,39.35,1.7552,1,0
-121.67,39.34,2.6607,1,0
-121.65,39.32,2.7891,1,0
-121.69,39.36,2.3224,1,0
-121.7,39.37,1.7885,1,0
-121.7,39.36,1.91,1,0
-121.7,39.36,2.0474,1,0
-121.69,39.36,1.8355,1,0
-121.74,39.38,2.3243,1,0
-121.8,39.33,2.5259,1,0
-121.71,39.42,2.2813,1,0
-121.71,39.41,2.1728,1,0
-121.75,39.4,2.4943,1,0
-121.79,39.48,3.3929,1,0
-120.46,38.15,2.3816,1,0
-120.55,38.12,2.5,1,0
-120.56,38.09,2.3654,1,0
-120.55,38.07,2.9063,1,0
-120.54,38.07,2.2875,1,0
-120.67,37.97,2.6528,1,0
-120.46,38.09,3.0,1,0
-120.79,38.24,2.9821,1,0
-120.9,38.2,2.0472,1,0
-120.88,38.16,4.0109,1,0
-120.91,38.11,3.636,1,0
-120.76,38.12,3.8488,1,0
-120.65,38.28,2.1382,1,0
-120.72,38.24,2.5473,1,0
-120.67,38.19,2.0417,1,0
-120.57,38.2,2.6417,1,0
-120.43,38.25,2.4583,1,0
-120.56,38.39,2.6667,1,0
-120.54,38.41,2.5667,1,0
-120.42,38.42,2.7344,1,0
-120.41,38.33,3.024,1,0
-120.55,38.31,1.625,1,0
-120.57,38.35,2.2604,1,0
-120.36,38.21,2.8208,1,0
-120.34,38.23,3.75,1,0
-120.33,38.26,4.4063,1,0
-120.34,38.25,2.9821,1,0
-120.37,38.23,2.6942,1,0
-120.37,38.25,2.5352,1,0
-120.27,38.29,3.3542,1,0
-120.27,38.31,3.075,1,0
-120.19,38.42,3.125,1,0
-121.91,39.03,2.7841,1,0
-122.0,38.99,2.9489,1,0
-122.13,39.0,2.2754,1,0
-121.99,39.15,2.7137,1,0
-122.04,39.22,3.2625,1,0
-122.08,39.25,3.017,1,0
-122.33,39.1,2.25,1,0
-122.2,39.15,3.125,1,0
-122.09,39.13,2.331,1,0
-122.05,39.34,2.875,1,0
-122.17,39.31,2.5625,1,0
-122.51,39.3,1.7463,1,0
-122.01,39.21,2.2679,1,0
-122.01,39.21,2.5556,1,0
-122.01,39.21,2.4559,1,0
-121.96,39.3,2.1845,1,0
-121.65,38.03,3.4402,1,0
-121.63,38.03,3.6694,1,0
-121.63,38.04,3.2619,1,0
-121.73,38.0,5.0016,1,0
-121.72,38.0,4.9618,1,0
-121.72,37.98,5.0468,1,0
-121.68,37.98,3.6411,1,0
-121.7,37.98,5.1041,1,0
-121.71,37.99,3.3558,1,0
-121.67,37.99,4.375,1,0
-121.68,37.93,1.6554,1,0
-121.7,37.94,2.8828,1,0
-121.69,37.95,3.8125,1,0
-121.7,37.96,3.2813,1,0
-121.66,37.93,4.7426,1,0
-121.7,37.91,4.8958,1,0
-121.7,37.93,2.2216,1,0
-121.74,37.95,5.7104,1,0
-121.7,37.93,4.6587,1,0
-121.6,37.91,5.1017,1,0
-121.6,37.9,6.9051,1,0
-121.61,37.86,3.691,1,0
-121.64,37.85,4.4583,1,0
-121.8,38.01,2.2532,1,0
-121.81,38.01,2.2361,1,0
-121.81,38.01,2.2639,1,0
-121.82,38.02,2.2361,1,0
-121.82,38.01,2.1719,1,0
-121.82,38.01,1.5988,1,0
-121.82,38.01,3.4722,1,0
-121.84,38.02,0.536,1,0
-121.78,38.01,4.4491,1,0
-121.79,38.01,3.1728,1,0
-121.79,38.0,3.6118,1,0
-121.8,38.01,2.7234,1,0
-121.8,38.01,3.5179,1,0
-121.78,38.0,5.3245,1,0
-121.77,38.01,3.9861,1,0
-121.81,37.99,4.8194,1,0
-121.81,37.99,5.1435,1,0
-121.82,37.98,5.0164,1,0
-121.82,38.01,2.6364,1,0
-121.82,38.0,2.8466,1,0
-121.81,38.0,2.905,1,0
-121.82,38.0,4.4583,1,0
-121.85,38.0,4.2647,1,0
-121.85,38.0,2.0411,1,0
-121.83,38.0,2.5495,1,0
-121.83,38.0,4.8359,1,0
-121.83,37.99,4.9167,1,0
-121.83,37.99,4.4853,1,0
-121.83,37.99,4.7566,1,0
-121.83,38.0,1.7161,1,0
-121.84,37.99,3.3625,1,0
-121.84,37.99,4.6029,1,0
-121.83,37.99,5.6779,1,0
-121.79,38.0,2.5893,1,0
-121.79,37.99,5.6506,1,0
-121.79,37.99,5.7321,1,0
-121.8,38.0,3.5368,1,0
-121.8,37.99,5.5,1,0
-121.77,37.99,5.4409,1,0
-121.88,38.03,4.1111,1,0
-121.9,38.04,1.2024,1,0
-121.86,38.04,1.3958,1,0
-121.87,38.02,2.7083,1,0
-121.88,38.03,2.0,1,0
-121.9,38.03,2.0034,1,0
-121.88,38.02,2.5737,1,0
-121.89,38.02,3.3371,1,0
-121.9,38.02,3.6154,1,0
-121.87,38.02,3.1389,1,0
-121.88,38.0,4.1947,1,0
-121.88,38.01,2.7374,1,0
-121.89,38.01,4.2227,1,0
-121.88,38.0,5.3098,1,0
-121.86,38.0,3.5857,1,0
-121.86,38.0,5.25,1,0
-121.89,37.99,4.1016,1,0
-121.88,37.99,5.5676,1,0
-121.87,38.0,4.8542,1,0
-121.87,37.99,4.9783,1,0
-121.89,38.01,3.0042,1,0
-121.9,38.02,2.1417,1,0
-121.9,38.01,4.6628,1,0
-121.92,38.02,5.102,1,0
-121.89,38.01,4.0972,1,0
-121.9,38.01,3.5129,1,0
-121.9,38.0,4.1094,1,0
-121.9,38.0,6.0497,1,0
-121.92,38.01,6.1237,1,0
-121.93,38.01,5.3363,1,0
-121.93,38.02,5.1337,1,0
-121.95,38.03,4.0767,1,0
-121.94,38.03,1.4871,1,0
-121.96,38.02,3.016,1,0
-121.95,38.02,2.1013,1,0
-121.94,38.02,2.7907,1,0
-121.92,38.03,3.5436,1,0
-121.92,38.02,4.2067,1,0
-121.91,38.02,3.4817,1,0
-121.97,38.04,2.5833,1,0
-121.97,38.03,3.7043,1,0
-121.98,38.05,3.3661,1,0
-122.02,38.02,4.8693,1,0
-122.0,38.03,6.0424,1,0
-122.14,38.02,2.0523,1,0
-122.14,38.03,2.5795,1,0
-122.13,38.02,2.9583,1,0
-122.13,38.01,1.8523,1,0
-122.14,38.01,4.5,1,0
-122.13,38.01,2.1974,1,0
-122.13,38.0,2.5481,1,0
-122.16,38.02,5.1265,1,0
-122.11,38.01,3.1711,1,0
-122.11,38.01,3.3831,1,0
-122.12,38.0,4.2042,1,0
-122.12,38.01,3.9519,1,0
-122.12,38.01,3.609,1,0
-122.12,38.01,4.1189,1,0
-122.09,38.02,3.8824,1,0
-122.1,38.02,3.6523,1,0
-122.07,38.0,3.625,1,0
-122.09,38.0,5.2015,1,0
-122.11,38.0,5.76,1,0
-122.08,37.99,5.0509,1,0
-122.09,37.99,5.4496,1,0
-122.11,37.99,5.1297,1,0
-122.11,37.99,4.3875,1,0
-122.08,37.97,6.6579,1,0
-122.09,37.97,6.9961,1,0
-122.11,37.98,6.135,1,0
-122.09,37.98,5.6875,1,0
-122.12,37.99,4.675,1,0
-122.1,37.97,5.6931,1,0
-122.1,37.96,4.3571,1,0
-122.1,37.96,6.3699,1,0
-122.07,37.99,4.5401,1,0
-122.07,37.98,4.0154,1,0
-122.07,37.97,3.7262,1,0
-122.07,37.96,5.0172,1,0
-122.06,37.96,4.2917,1,0
-122.08,37.96,6.0859,1,0
-122.06,37.95,4.7386,1,0
-122.07,37.95,4.5893,1,0
-122.08,37.95,5.0672,1,0
-122.08,37.95,4.8702,1,0
-122.07,37.96,5.0445,1,0
-122.06,37.96,3.9816,1,0
-122.05,37.95,4.175,1,0
-122.05,37.94,2.5459,1,0
-122.06,37.94,2.5268,1,0
-122.07,37.94,3.5057,1,0
-122.07,37.94,2.892,1,0
-122.08,37.93,5.0761,1,0
-122.08,37.94,4.725,1,0
-122.07,37.94,4.475,1,0
-122.09,37.95,6.0265,1,0
-122.09,37.94,6.1922,1,0
-122.04,38.0,3.2484,1,0
-122.04,37.99,3.2,1,0
-122.04,37.99,4.125,1,0
-122.05,37.97,6.1359,1,0
-122.06,37.99,2.8043,1,0
-122.06,37.99,1.8229,1,0
-122.05,38.0,3.7333,1,0
-122.05,38.0,2.3462,1,0
-122.03,37.98,1.3894,1,0
-122.04,37.97,2.3152,1,0
-122.03,38.0,5.7295,1,0
-122.03,38.01,4.5707,1,0
-122.04,37.99,3.8897,1,0
-122.03,37.98,3.6042,1,0
-122.02,38.0,4.6375,1,0
-122.03,37.99,4.9022,1,0
-122.02,37.99,4.45,1,0
-122.03,37.99,4.59,1,0
-122.03,37.98,3.4531,1,0
-122.01,37.98,3.5179,1,0
-122.01,37.98,4.317,1,0
-122.0,37.98,5.1118,1,0
-122.0,37.97,5.1021,1,0
-122.01,37.97,3.6449,1,0
-122.02,37.98,2.8456,1,0
-122.02,37.98,3.4187,1,0
-122.0,37.99,5.4607,1,0
-122.0,37.98,5.0915,1,0
-121.99,37.98,4.4536,1,0
-121.99,37.97,6.2135,1,0
-122.0,37.98,4.9219,1,0
-122.0,37.98,4.525,1,0
-122.01,37.98,4.0507,1,0
-122.01,37.99,3.7841,1,0
-121.95,37.96,6.1436,1,0
-121.97,37.97,6.1168,1,0
-121.97,37.97,5.0092,1,0
-121.97,37.96,4.7891,1,0
-121.96,37.96,5.2145,1,0
-121.96,37.95,3.6133,1,0
-121.98,37.96,3.65,1,0
-121.97,37.97,5.7512,1,0
-121.98,37.97,5.9617,1,0
-121.98,37.97,5.2442,1,0
-121.99,37.97,5.1333,1,0
-121.99,37.97,4.6071,1,0
-122.0,37.96,3.7,1,0
-122.0,37.96,4.5833,1,0
-121.96,37.95,3.0859,1,0
-121.97,37.95,5.431,1,0
-121.98,37.96,3.1573,1,0
-121.99,37.96,7.6166,1,0
-121.99,37.96,5.5872,1,0
-121.98,37.95,6.7371,1,0
-121.98,37.95,6.7821,1,0
-122.01,37.97,5.3794,1,0
-122.02,37.97,4.0,1,0
-122.03,37.97,3.25,1,0
-122.04,37.97,2.9861,1,0
-122.03,37.97,2.9915,1,0
-122.04,37.96,2.9097,1,0
-122.04,37.97,2.5841,1,0
-122.04,37.97,3.1968,1,0
-122.04,37.96,2.2411,1,0
-122.05,37.96,3.8456,1,0
-122.04,37.96,3.6964,1,0
-122.04,37.96,1.837,1,0
-122.05,37.95,3.1838,1,0
-122.05,37.95,5.4482,1,0
-122.01,37.95,6.0901,1,0
-122.02,37.96,6.6727,1,0
-122.03,37.96,2.1083,1,0
-122.03,37.95,3.1719,1,0
-122.02,37.95,2.4519,1,0
-122.03,37.95,4.9485,1,0
-122.02,37.95,5.6642,1,0
-122.02,37.94,4.2569,1,0
-122.01,37.94,6.7061,1,0
-122.02,37.94,4.125,1,0
-122.01,37.94,6.0704,1,0
-122.01,37.94,6.3809,1,0
-122.0,37.95,6.8145,1,0
-122.01,37.93,7.5898,1,0
-122.04,37.95,3.1406,1,0
-122.04,37.94,5.6292,1,0
-122.05,37.94,4.6602,1,0
-122.04,37.95,4.7188,1,0
-122.05,37.95,2.85,1,0
-122.03,37.94,5.5777,1,0
-122.03,37.93,6.0918,1,0
-122.05,37.93,4.0473,1,0
-122.05,37.93,4.45,1,0
-122.05,37.92,4.7094,1,0
-122.02,37.92,7.4713,1,0
-122.03,37.92,6.5847,1,0
-122.01,37.91,7.6877,1,0
-122.03,37.91,5.0362,1,0
-122.06,37.91,4.1612,1,0
-122.06,37.9,2.6998,1,0
-122.06,37.89,3.1002,1,0
-122.07,37.93,5.0255,1,0
-122.07,37.93,3.7433,1,0
-122.07,37.92,4.4312,1,0
-122.08,37.92,4.4561,1,0
-122.08,37.92,6.195,1,0
-122.07,37.91,5.0391,1,0
-122.07,37.91,3.6833,1,0
-122.08,37.9,5.0499,1,0
-122.09,37.91,7.0895,1,0
-122.07,37.89,4.3864,1,0
-122.08,37.89,6.2924,1,0
-122.08,37.9,5.1097,1,0
-122.07,37.89,5.5636,1,0
-122.07,37.89,5.6558,1,0
-122.06,37.88,6.5378,1,0
-122.05,37.87,6.7192,1,0
-122.05,37.9,2.9526,1,0
-122.05,37.9,4.6528,1,0
-122.05,37.89,4.2625,1,0
-122.04,37.89,7.5349,1,0
-122.05,37.9,4.8088,1,0
-122.04,37.9,5.6986,1,0
-122.02,37.89,7.5,1,0
-122.04,37.88,4.6424,1,0
-122.03,37.86,6.112,1,0
-122.04,37.85,9.5862,1,0
-121.94,37.73,6.2726,1,0
-121.94,37.73,6.1265,1,0
-121.93,37.73,6.2048,1,0
-121.93,37.73,3.375,1,0
-121.95,37.74,6.3325,1,0
-121.95,37.74,6.2631,1,0
-121.94,37.75,6.2781,1,0
-121.92,37.73,2.4821,1,0
-121.93,37.74,6.8806,1,0
-121.94,37.75,6.6204,1,0
-121.97,37.79,6.6131,1,0
-121.98,37.8,7.6473,1,0
-121.98,37.8,8.155,1,0
-121.98,37.81,5.5921,1,0
-121.96,37.81,8.3188,1,0
-121.97,37.8,7.9168,1,0
-121.94,37.8,7.8287,1,0
-121.97,37.79,6.7857,1,0
-121.95,37.78,6.3942,1,0
-121.96,37.76,9.7037,1,0
-121.94,37.76,4.6932,1,0
-121.93,37.76,10.3345,1,0
